StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,student,age,sex,sex_orient,sex_orient_4_TEXT,gender,gender_3_TEXT,relstat,relstat_5_TEXT,ltmInterest,race_1,race_2,race_3,race_4,race_5,race_6,race_8,religion,politics,international,previousParticipant ,poliDQ_1,poliDQ_2,poliDQ_3,poliDQ_4,poliDQ_5,poliDQ_6,poliDQ_7,ageDQ_1,ageDQ_2,ageDQ_3,ageDQ_4,ageDQ_5,ageDQ_6,ageDQ_7,raceDQ_1,raceDQ_2,raceDQ_3,raceDQ_4,raceDQ_5,raceDQ_6,religionDQ_1,religionDQ_2,religionDQ_3,religionDQ_4,religionDQ_5,religionDQ_6,religionDQ_7,religionDQ_8,religionDQ_9,religionDQ_10,religionDQ_11,internationalDQ_1,internationalDQ_2,idealAffection1,idealAffection2,idealAmbition1,idealAmbition2,idealArtistic1,idealArtistic2,idealDisposition1,idealDisposition2,idealFamily1,idealFamily2,idealHealth1,idealHealth2,idealHumor1,idealHumor2,idealIntelligent1,idealIntelligent2,idealKind1,idealKind2,idealParenting1,idealParenting2,idealPhysatt1,idealPhysatt2,idealReligious1,idealReligious2,idealResources1,idealResources2,idealSexy1,idealSexy2,idealStatus1,idealStatus2,selfAffectionate1,selfAffectionate2,selfAmbition1,selfAmbition2,selfArtistic1,selfArtistic2,selfDisposition1,selfDisposition2,selfFamily1,selfFamily2,selfHealth1,selfHealth2,selfHumor1,selfHumor2,selfIntelligent1,selfIntelligent2,selfKind1,selfKind2,selfParenting1,selfParenting2,selfPhysatt1,selfPhysatt2,selfReligious1,selfReligious2,selfResources1,selfResources2,selfSexy1,selfSexy2,selfStatus1,selfStatus2,p
1/16/2025 17:10,1/16/2025 17:11,0,146.75.146.0,16,56,0,1/23/2025 17:11,R_5wA5KZl6ue5MyD7,,,,,34.0544,-118.244,qr,EN,1,20,1,3,,1,,1,,1,,1,,,,,,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24388314
1/23/2025 19:10,1/23/2025 19:21,0,50.30.175.25,100,622,1,1/23/2025 19:21,R_3Jt1y4fg9wEbN4V,,,,,34.4275,-119.859,anonymous,EN,1,19,0,2,,0,,1,,2,,,,,,1,,11,6,0,0,,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,1,1,1,,8,9,7,7,6,6,7,6,6,6,9,7,9,9,8,7,6,10,8,8,8,8,1,1,7,6,7,8,7,7,8,9,8,7,5,5,5,6,8,8,6,6,9,9,7,7,6,9,7,7,7,6,1,1,4,6,6,8,5,5,f24412670
1/23/2025 20:50,1/23/2025 20:53,0,169.231.83.236,100,194,1,1/23/2025 20:53,R_53Cs6qgTlZZAu98,,,,,34.4275,-119.859,anonymous,EN,1,18,0,1,,0,,1,,1,1,,,,,1,,11,7,0,0,,,,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,,,,1,,,1,1,1,1,1,1,8,8,8,8,8,8,7,6,6,6,7,7,7,8,7,7,7,8,8,6,7,7,1,1,7,7,6,7,6,6,7,7,8,8,9,8,6,6,6,6,9,8,9,8,8,7,8,7,9,6,7,7,1,1,9,8,7,7,6,6,f2470262
1/21/2025 11:21,1/23/2025 23:11,0,50.30.175.26,100,215399,1,1/23/2025 23:11,R_3G7zQHgU6LbSbAd,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,,,1,,,,,2,4,0,0,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,,1,,,,,,,,,,1,1,8,6,8,7,4,6,6,6,8,9,6,8,6,8,6,8,7,8,7,6,8,8,8,6,8,7,6,6,8,8,3,5,9,7,2,4,5,6,10,11,6,6,11,6,5,6,6,7,4,4,8,7,9,6,6,7,6,6,8,6,f24716439
1/23/2025 23:46,1/24/2025 0:04,0,68.6.69.217,100,1122,1,1/24/2025 0:04,R_6v6zaEeKptbIyNn,,,,,34.4216,-119.7068,anonymous,EN,2,23,0,4,Queer,2,,1,,2,,,,,,1,,11,7,0,0,,,,1,1,1,1,,,,1,1,1,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,7,7,8,7,7,8,7,7,6,6,6,7,8,7,8,8,7,8,7,8,7,7,2,2,7,6,7,4,8,7,5,6,7,7,8,8,7,8,5,6,6,6,10,11,10,10,8,9,8,8,8,7,2,1,8,6,2,4,9,9,f24756750
1/24/2025 9:52,1/24/2025 9:57,0,169.231.60.198,100,278,1,1/24/2025 9:57,R_6zBXDyqymvlXiG2,,,,,34.4275,-119.859,anonymous,EN,1,18,0,4,Queer ,0,,1,,2,,,,,,1,,11,7,0,0,,,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,6,5,6,8,6,6,6,6,10,6,6,8,9,8,6,7,9,9,9,7,6,6,6,5,6,6,6,6,6,6,5,3,6,6,6,6,9,6,10,10,6,6,8,8,6,6,9,10,8,8,6,6,5,3,6,6,6,6,6,6,f24487786
1/24/2025 9:55,1/24/2025 10:00,0,169.231.109.21,100,318,1,1/24/2025 10:00,R_3QXlVCg0KxNV6IF,,,,,34.4366,-119.8339,anonymous,EN,1,19,0,3,,0,,1,,2,1,,,,,,,11,7,1,0,,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,1,1,1,,10,9,8,8,6,6,9,9,8,8,7,9,8,9,9,9,9,10,9,10,6,6,2,2,9,8,8,8,9,9,7,7,6,6,6,6,7,7,7,9,7,7,8,7,7,8,7,7,7,7,5,4,1,1,7,8,6,6,8,6,f24418913
1/24/2025 9:48,1/24/2025 10:13,0,169.231.140.71,100,1485,1,1/24/2025 10:13,R_3hge9fS0gMVdUKE,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,2,,0,,1,,1,,,,,,1,,10,5,0,0,,,,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,1,11,8,9,9,8,10,10,10,11,11,8,8,11,11,10,9,11,10,3,4,10,7,3,3,8,8,9,8,6,7,5,3,9,10,9,9,8,9,10,11,7,7,11,11,9,8,8,10,3,3,11,8,1,1,6,7,6,8,6,7,f24417008
1/24/2025 10:09,1/24/2025 10:15,0,169.231.144.44,100,356,1,1/24/2025 10:15,R_1RAj20WirYU4Ldf,,,,,34.4275,-119.859,anonymous,EN,1,19,1,2,,1,,1,,1,1,,,,,1,,11,6,0,0,,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,7,6,8,8,7,7,7,8,6,6,8,7,6,7,8,7,7,7,6,7,6,8,3,2,7,6,9,5,8,8,7,6,8,8,7,9,7,7,2,2,8,7,8,8,7,7,8,8,8,7,7,9,1,1,8,6,7,6,5,8,f2423402
1/24/2025 10:40,1/24/2025 10:49,0,169.231.241.92,100,521,1,1/24/2025 10:49,R_7CVRtMzbx5lXOOq,,,,,34.4275,-119.859,anonymous,EN,1,20,0,1,,2,,1,,1,,,1,,,1,,12,7,0,0,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24568718
1/21/2025 10:11,1/24/2025 10:54,0,172.56.122.100,100,261789,1,1/24/2025 10:54,R_6zoRk85OwLCXgqN,,,,,34.1867,-118.3878,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,1,,,12,6,0,1,,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,6,6,7,7,6,5,5,6,6,9,9,8,7,7,7,7,8,6,5,4,4,5,6,6,4,7,6,6,7,7,7,8,7,7,8,5,6,7,6,11,11,8,8,7,7,9,8,6,7,3,3,6,6,6,5,7,7,f24367768
1/24/2025 10:46,1/24/2025 11:08,0,169.231.100.10,100,1292,1,1/24/2025 11:08,R_31dBMHxo1iYDDPF,,,,,34.4275,-119.859,anonymous,EN,1,19,0,4,Straight,0,,1,,1,,,1,,,,,2,4,0,0,,1,,1,,1,,,1,1,1,1,,,1,1,1,1,1,1,1,1,,,,,,,,,,1,,8,7,7,7,7,7,8,8,9,9,6,6,8,7,6,6,7,8,9,9,8,7,7,7,6,6,6,6,7,6,6,6,6,6,8,8,6,6,11,11,9,6,7,7,5,6,9,8,11,10,6,5,5,5,5,6,6,3,8,8,f24979610
1/21/2025 10:55,1/24/2025 11:15,0,169.231.208.255,100,260405,1,1/24/2025 11:15,R_72zmMI9zJrzf9gw,,,,,34.4275,-119.859,anonymous,EN,1,18,0,1,,0,,1,,1,1,,,,,1,,12,7,0,0,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,,,,,1,,1,1,1,1,1,1,1,8,8,7,6,7,7,7,8,8,8,8,8,8,9,7,7,7,7,8,8,8,7,2,2,6,6,8,7,6,6,7,7,6,7,7,8,8,8,9,9,8,9,9,6,6,7,7,7,8,8,6,7,2,1,7,6,6,6,7,7,f24898520
1/24/2025 11:14,1/24/2025 11:22,0,104.33.228.104,100,506,1,1/24/2025 11:22,R_1WknqvODWIHZEaZ,,,,,34.1649,-119.172,anonymous,EN,1,19,0,3,,0,,1,,2,,,1,,,,,2,6,0,0,,,,,,1,,,1,,,,,,1,1,1,,,1,,1,,,,,,,,,,1,,9,8,8,9,7,9,9,8,9,8,8,8,9,8,8,9,8,9,10,8,8,8,9,9,8,7,7,8,8,8,6,6,6,8,5,6,9,7,7,9,6,6,7,6,6,7,7,7,8,7,6,5,8,7,6,5,5,4,7,6,f24754650
1/24/2025 11:11,1/24/2025 11:26,0,68.6.117.111,100,881,1,1/24/2025 11:26,R_3OUkXlYAx0QX6lI,,,,,34.4275,-119.859,anonymous,EN,1,19,1,1,,1,,1,,1,,,,,,1,,10,6,0,0,,,,,1,1,1,1,1,1,1,,,,1,,1,,,1,,,,,,,,,,1,1,1,,7,5,6,6,4,3,7,6,7,8,6,6,7,7,8,7,5,7,3,3,7,7,2,1,6,7,6,7,6,3,6,5,5,5,3,6,8,8,6,10,6,5,5,7,8,7,4,8,3,4,6,5,1,1,7,7,6,6,6,4,f24756874
1/24/2025 11:26,1/24/2025 11:32,0,169.231.140.176,100,358,1,1/24/2025 11:32,R_64cEwo60v9eVGdb,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,2,5,0,0,,1,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,1,,,1,1,1,,1,1,7,6,8,8,7,9,8,9,6,6,6,8,10,9,8,9,7,10,6,6,8,8,4,3,6,6,6,6,6,6,8,6,8,9,8,9,10,9,6,5,8,6,10,10,9,8,8,9,6,6,9,8,6,6,7,6,6,5,6,9,f24585959
1/24/2025 11:30,1/24/2025 11:42,0,12.75.215.139,100,699,1,1/24/2025 11:42,R_1BfzvYrp2QfwYvV,,,,,33.8359,-117.9063,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,1,6,0,0,,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,10,8,8,10,10,6,8,9,9,9,11,9,9,9,11,6,8,10,10,6,5,6,9,9,8,8,8,7,6,9,9,10,10,10,9,8,11,9,10,10,9,8,9,9,11,10,9,9,8,4,1,7,7,8,7,10,9,f24800817
1/21/2025 9:59,1/24/2025 12:17,0,172.56.123.18,100,267483,1,1/24/2025 12:17,R_5Dm4VenPnHLryBr,,,,,34.2271,-118.4501,anonymous,EN,1,18,0,3,,0,,1,,2,,,1,,,,,8,6,0,0,,,,,1,,,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,1,,,,,1,8,6,7,7,11,10,9,11,6,8,9,9,7,6,9,8,7,7,7,8,8,8,9,7,8,11,9,5,8,8,5,5,6,5,8,8,10,10,3,6,10,7,6,5,6,6,6,8,6,4,7,9,7,7,6,6,9,5,7,5,f24194467
1/24/2025 13:57,1/24/2025 14:04,0,207.212.33.98,100,403,1,1/24/2025 14:04,R_7hR4D9Ga7GT5511,,,,,33.8359,-117.9063,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,10,4,0,0,,,1,1,1,1,,,1,1,1,1,,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,8,8,7,6,4,6,8,8,7,8,6,6,8,7,8,7,8,8,6,8,8,7,1,1,7,8,7,8,8,8,8,8,7,7,6,6,8,8,8,9,8,8,9,8,8,8,8,8,6,8,8,9,1,1,8,8,7,7,8,8,f24767183
1/24/2025 13:54,1/24/2025 14:04,0,169.231.241.51,100,590,1,1/24/2025 14:04,R_1w7yd6YVlhBJG3o,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,,,1,,,,,1,4,0,0,,,,1,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,,,,,1,,8,8,6,6,4,8,7,6,6,8,7,6,8,6,6,9,8,7,1,5,5,4,5,4,8,7,3,3,6,8,8,8,6,6,7,8,6,4,3,8,6,6,9,8,5,6,6,8,2,2,3,3,7,5,4,6,3,3,4,5,f24254223
1/24/2025 12:38,1/24/2025 14:24,0,107.116.170.51,100,6360,1,1/24/2025 14:24,R_3To2ObEcclTEAzS,,,,,33.816,-117.9692,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,1,,10,6,0,0,,,,1,1,1,1,1,1,1,,,,,1,1,,,,1,,1,,,1,,,,,1,,1,,6,6,9,9,6,6,8,8,9,9,8,8,10,10,7,7,9,9,9,9,9,9,6,6,7,8,8,8,9,8,8,6,8,8,6,7,8,8,9,10,9,9,9,9,8,8,9,9,9,9,8,8,4,4,6,8,8,8,8,7,f24776242
1/24/2025 14:54,1/24/2025 15:00,0,169.231.31.231,100,374,1,1/24/2025 15:00,R_5frCgPZYoPaQWGB,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,12,3,0,0,,,1,,,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,7,9,6,6,5,6,8,7,10,10,7,7,7,5,7,8,7,7,6,8,7,6,4,4,8,7,6,6,7,7,8,7,5,6,5,5,8,8,10,10,8,8,8,5,7,8,7,7,8,8,9,7,4,4,7,8,6,6,7,6,f24687699
1/21/2025 12:25,1/24/2025 15:03,0,169.231.122.72,100,268657,1,1/24/2025 15:03,R_1AhD6gtbmqrye89,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,2,1,,,,,,,10,4,1,0,,,1,1,1,1,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,1,,1,,7,6,9,7,5,9,7,6,6,7,9,7,7,6,6,7,6,7,6,6,9,7,3,2,8,6,8,6,6,6,8,9,9,7,7,7,7,6,2,5,5,7,7,8,8,8,5,9,6,1,8,6,2,1,6,6,6,6,6,6,f24297755
1/24/2025 15:08,1/24/2025 15:12,0,169.231.158.84,100,292,1,1/24/2025 15:12,R_5D8DhPbY0HlC4Tq,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,1,,,1,,,,,10,6,0,1,,,1,1,1,1,,1,1,1,,,,,1,1,1,1,,1,,1,,,,,,,,1,1,1,,8,7,7,6,8,8,8,8,8,7,10,8,7,7,8,8,8,8,7,6,8,7,4,4,6,6,6,6,6,6,8,9,6,6,9,8,8,8,9,8,8,6,8,8,7,7,9,9,7,3,7,7,2,1,5,8,6,6,6,5,f24289238
1/24/2025 15:02,1/24/2025 15:23,0,70.168.93.109,100,1260,1,1/24/2025 15:23,R_6E9U5ZOWd4RnMSw,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,10,6,0,0,,,,1,1,1,1,,1,1,1,1,,,,,,,,1,1,1,,,,,,,,1,,1,1,8,10,8,8,6,6,7,7,8,7,7,7,8,8,7,8,8,8,9,7,7,7,6,6,8,8,6,6,7,7,9,10,10,9,6,7,8,8,9,9,9,8,8,6,7,8,7,9,11,9,7,8,3,2,8,9,6,6,9,8,f24207382
1/22/2025 10:20,1/24/2025 16:07,0,174.226.192.97,100,193623,1,1/24/2025 16:07,R_19uYks7zMd7WymR,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,11,6,0,0,,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,,,1,1,1,,,1,,,1,,1,1,1,,9,6,9,8,6,6,6,6,7,8,7,7,9,9,7,7,7,9,7,7,8,7,3,2,7,6,7,6,7,7,7,6,8,8,6,6,6,6,8,7,9,8,9,10,6,7,7,9,8,9,8,7,2,2,6,6,7,6,7,8,f24225008
1/24/2025 11:46,1/24/2025 17:54,0,169.231.9.84,100,22024,1,1/24/2025 17:54,R_55sCMcSA77mthsy,,,,,34.4275,-119.859,anonymous,EN,1,20,1,3,,1,,1,,2,,,,,,1,,6,4,0,0,,1,1,1,1,1,,1,1,1,1,1,,,,,,,,1,,,,1,1,1,,,,,1,1,,7,8,8,7,7,8,9,9,6,7,9,9,10,9,9,8,7,9,7,9,9,9,6,6,8,7,9,7,8,8,7,9,9,10,6,7,10,11,6,9,11,11,11,9,8,9,9,10,8,9,9,8,6,7,10,9,8,7,10,9,f2489551
1/17/2025 17:56,1/17/2025 17:58,0,174.195.83.231,16,135,0,1/24/2025 17:58,R_3P0dCSMjZafCtEG,,,,,37.7794,-122.2178,qr,EN,1,18,0,3,,0,,1,,1,1,,,,,,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24212900
1/24/2025 12:31,1/24/2025 18:09,0,172.56.122.242,100,20305,1,1/24/2025 18:09,R_7AEeBmc8N34m6n1,,,,,34.2271,-118.4501,anonymous,EN,1,19,0,3,,0,,1,,1,,,1,,,,,2,6,1,0,,,,1,1,1,,,1,1,1,,,,,,1,,,1,,1,,,,,,,,,1,1,1,11,9,11,11,8,11,11,11,6,11,11,8,11,11,11,11,11,11,9,11,11,9,6,6,6,11,11,7,6,6,11,6,11,11,9,11,11,11,11,11,9,9,11,11,11,11,11,11,11,11,8,8,6,6,10,11,8,7,11,11,f24841388
1/24/2025 19:46,1/24/2025 20:00,0,169.231.96.196,100,846,1,1/24/2025 20:00,R_1gTKhgwSdl9MHQm,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,,,1,,,,,11,7,0,0,,,,,,1,1,,,1,1,1,,,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,8,5,10,10,8,9,9,7,7,6,8,10,8,10,11,11,11,10,8,8,9,6,3,1,9,9,10,6,9,9,5,6,11,11,9,8,9,8,11,11,7,6,9,9,9,8,11,10,4,1,6,8,1,1,4,9,5,6,6,6,f24604606
1/21/2025 16:59,1/24/2025 20:19,0,172.56.187.22,100,271185,1,1/24/2025 20:19,R_19ubIsZDNbHhMBe,,,,,34.1867,-118.3878,anonymous,EN,1,19,0,1,,0,,1,,2,,1,,,,,,12,6,0,0,,,,,1,1,1,,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,1,,11,10,11,10,11,11,10,10,7,7,10,11,9,10,11,10,11,11,10,10,9,10,6,,10,11,10,7,10,10,10,9,9,7,10,8,9,6,8,8,9,6,10,9,8,8,10,10,10,8,8,8,6,2,6,6,,7,6,9,f24946270
1/24/2025 21:18,1/24/2025 21:26,0,169.231.32.63,100,474,1,1/24/2025 21:26,R_7mE09WO6MoAvxQ1,,,,,34.4398,-119.7315,anonymous,EN,1,18,0,1,,0,,1,,1,,,,,,1,,11,6,0,2,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,,,,,1,1,,,,1,1,1,,9,8,8,7,6,7,8,8,6,6,8,7,9,10,7,8,10,8,6,7,7,7,3,3,6,6,6,6,6,6,10,8,7,8,8,9,9,7,7,6,7,7,9,9,6,9,6,9,7,6,7,8,3,2,6,6,6,7,8,8,f24827485
1/24/2025 21:16,1/24/2025 21:34,0,169.231.31.4,100,1102,1,1/24/2025 21:34,R_1BRbw9JHtOnO6Sz,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,3,,0,,2,,2,,,1,,,,,2,6,0,0,,,,,1,,,,1,1,,,,,,,1,,,,,1,,,,,,,,,,1,,9,10,8,9,6,8,6,6,8,7,6,7,8,6,6,7,9,8,11,10,9,8,6,5,6,8,8,8,9,6,8,10,7,7,5,7,8,6,11,8,6,7,8,6,6,7,9,8,11,8,8,6,4,3,5,8,9,8,8,7,f24171482
1/17/2025 22:11,1/17/2025 22:12,0,169.231.43.95,16,65,0,1/24/2025 22:12,R_5Kd3q1JvYGPjIXv,,,,,34.4366,-119.8339,qr,EN,1,19,0,1,,0,,1,,1,1,,,,,,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24790147
1/24/2025 22:32,1/24/2025 22:48,0,12.75.215.69,100,933,1,1/24/2025 22:48,R_7gUW6Wapj0gXU6t,,,,,33.8359,-117.9063,anonymous,EN,1,18,1,3,,1,,1,,2,1,,,,,1,,10,6,0,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,7,7,7,7,6,8,8,7,7,8,8,8,7,8,7,7,8,6,6,8,9,4,2,6,7,6,8,7,6,6,9,8,9,8,7,7,6,8,9,9,9,7,8,8,8,7,7,6,6,7,8,1,1,11,11,6,9,6,4,f2491622
1/24/2025 23:23,1/24/2025 23:30,0,146.75.154.179,100,467,1,1/24/2025 23:30,R_7ygCyhUhEyvtUjn,,,,,37.3651,-122.0383,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,1,6,0,0,,,,1,1,1,,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,1,1,,7,6,8,8,3,4,7,7,6,7,7,7,6,6,7,7,7,8,7,7,7,7,6,7,8,7,6,6,7,7,7,7,8,8,8,8,7,8,8,8,7,8,8,7,7,7,8,8,8,8,7,7,7,7,7,8,6,6,7,7,f24612688
1/25/2025 17:32,1/25/2025 17:37,0,50.30.182.27,100,295,1,1/25/2025 17:37,R_1hMi2JkQnIz85rz,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,1,,,,,,,12,5,0,2,,,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,,11,10,11,11,10,10,10,10,11,11,10,11,11,11,11,11,11,11,10,11,11,11,1,1,11,11,11,10,11,11,9,7,11,11,8,9,8,8,8,8,8,8,7,8,10,9,8,8,6,7,10,10,1,1,9,8,8,8,9,9,f24703185
1/26/2025 13:34,1/26/2025 13:45,0,172.226.2.187,100,645,1,1/26/2025 13:45,R_7HSLe6hA7SAVvhW,,,,,34.4216,-119.7068,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,12,3,0,0,,1,1,1,,,,1,1,1,1,1,1,,,,,,,1,,,,,,1,,,,1,1,1,,7,8,8,7,6,6,8,8,8,8,8,8,8,6,7,6,8,8,9,8,6,6,5,4,7,8,6,6,7,6,6,8,6,6,5,6,6,6,7,7,8,7,6,7,6,6,7,9,8,8,6,7,4,4,6,6,6,6,8,6,f24926860
